filename,className,parent-element,slotName
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,Mag_CMAG_10Rnd,Items[2],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,Mag_CMAG_20Rnd,Items[3],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,Mag_CMAG_30Rnd,Items[4],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,Mag_CMAG_40Rnd,Items[5],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,M4_CQBBttstck,Items[6],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,M4_MPBttstck,Items[7],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,M4_OEBttstck,Items[8],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,M4_MPHndgrd,Items[9],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,M4_PlasticHndgrd,Items[10],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,M4_RISHndgrd,Items[11],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,ACOGOptic,Items[12],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,ACOGOptic_6x,Items[13],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,ReflexOptic,Items[14],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,Battery9V,Items[0],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,M68Optic,Items[15],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,Battery9V,Items[0],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,M4_T3NRDSOptic,Items[16],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,Battery9V,Items[0],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,StarlightOptic,Items[17],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,Battery9V,Items[0],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,M4_CarryHandleOptic,Items[18],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,Aug,Items[3],Hands
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,Mag_Aug_30Rnd,Items[0],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,AugShort,Items[4],Hands
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,Mag_Aug_30Rnd,Items[0],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,ACOGOptic,Items[1],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,ACOGOptic_6x,Items[2],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,ReflexOptic,Items[3],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,Battery9V,Items[0],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,M68Optic,Items[4],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,Battery9V,Items[0],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,M4_T3NRDSOptic,Items[5],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,Battery9V,Items[0],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,StarlightOptic,Items[6],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,Battery9V,Items[0],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,M16A2,Items[5],Hands
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,Mag_STANAG_60Rnd,Items[0],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,Mag_STANAG_30Rnd,Items[1],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,Apple,InventoryCargo[0],none
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,BandageDressing,InventoryCargo[1],none
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,AK-101 Soldier,Sets[0],none
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,AK101,Items[0],Shoulder
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,Mag_AK101_30Rnd_Black,Items[0],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,AK_PlasticBttstck_Black,Items[1],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,AK_RailHndgrd,Items[2],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,AK_Suppressor,Items[3],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,UniversalLight,Items[4],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,Battery9V,Items[0],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,PSO11Optic,Items[5],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,Battery9V,Items[0],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,KashtanOptic,Items[6],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,GhillieAtt_Mossy,Items[7],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,GorkaHelmet_Black,Items[0],Headgear
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,GorkaHelmet,Items[1],Headgear
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,PlateCarrierVest_Camo,Items[0],Vest
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,OrienteeringCompass,InventoryCargo[0],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,FlashGrenade,InventoryCargo[1],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,PlateCarrierVest_Green,Items[1],Vest
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,OrienteeringCompass,InventoryCargo[0],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,FlashGrenade,InventoryCargo[1],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,PlateCarrierVest_Black,Items[2],Vest
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,OrienteeringCompass,InventoryCargo[0],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,FlashGrenade,InventoryCargo[1],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,GorkaEJacket_Flat,Items[0],Body
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,Battery9V,InventoryCargo[0],Body
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,DisinfectantAlcohol,InventoryCargo[1],Body
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,BandageDressing,InventoryCargo[2],Body
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,BloodTestKit,InventoryCargo[3],Body
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,Rag,InventoryCargo[4],Body
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,SalineBag,InventoryCargo[5],Body
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,BandageDressing,InventoryCargo[6],Body
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,CharcoalTablets,InventoryCargo[7],Body
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,PainkillerTablets,InventoryCargo[8],Body
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,PurificationTablets,InventoryCargo[9],Body
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,VitaminBottle,InventoryCargo[10],Body
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,TetracyclineAntibiotics,InventoryCargo[11],Body
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,IodineTincture,InventoryCargo[12],Body
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,Splint,InventoryCargo[13],Body
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,StartKitIV,InventoryCargo[14],Body
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,BloodBagEmpty,InventoryCargo[15],Body
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,BloodBagFull,InventoryCargo[16],Body
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,GorkaEJacket_Summer,Items[1],Body
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,Battery9V,InventoryCargo[0],Body
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,DisinfectantAlcohol,InventoryCargo[1],Body
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,BandageDressing,InventoryCargo[2],Body
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,BloodTestKit,InventoryCargo[3],Body
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,Rag,InventoryCargo[4],Body
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,SalineBag,InventoryCargo[5],Body
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,BandageDressing,InventoryCargo[6],Body
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,CharcoalTablets,InventoryCargo[7],Body
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,PainkillerTablets,InventoryCargo[8],Body
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,PurificationTablets,InventoryCargo[9],Body
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,VitaminBottle,InventoryCargo[10],Body
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,TetracyclineAntibiotics,InventoryCargo[11],Body
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,IodineTincture,InventoryCargo[12],Body
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,Splint,InventoryCargo[13],Body
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,StartKitIV,InventoryCargo[14],Body
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,BloodBagEmpty,InventoryCargo[15],Body
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,BloodBagFull,InventoryCargo[16],Body
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,GorkaEJacket_Autumn,Items[2],Body
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,Battery9V,InventoryCargo[0],Body
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,DisinfectantAlcohol,InventoryCargo[1],Body
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,BandageDressing,InventoryCargo[2],Body
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,BloodTestKit,InventoryCargo[3],Body
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,Rag,InventoryCargo[4],Body
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,SalineBag,InventoryCargo[5],Body
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,BandageDressing,InventoryCargo[6],Body
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,CharcoalTablets,InventoryCargo[7],Body
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,PainkillerTablets,InventoryCargo[8],Body
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,PurificationTablets,InventoryCargo[9],Body
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,VitaminBottle,InventoryCargo[10],Body
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,TetracyclineAntibiotics,InventoryCargo[11],Body
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,IodineTincture,InventoryCargo[12],Body
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,Splint,InventoryCargo[13],Body
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,StartKitIV,InventoryCargo[14],Body
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,BloodBagEmpty,InventoryCargo[15],Body
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,BloodBagFull,InventoryCargo[16],Body
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,TacticalGloves_Black,Items[0],Gloves
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,TacticalGloves_Green,Items[1],Gloves
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,TacticalGloves_Beige,Items[2],Gloves
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,HuntingBag,Items[0],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,Chemlight_Green,Items[0],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,PersonalRadio,Items[1],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,Battery9V,Items[0],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,CanOpener,InventoryCargo[0],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,Apple,InventoryCargo[1],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,GardenLime,InventoryCargo[2],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,GreenBellPepper,InventoryCargo[3],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,Hacksaw,InventoryCargo[4],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,HandDrillKit,InventoryCargo[5],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,Hatchet,InventoryCargo[6],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,KitchenKnife,InventoryCargo[7],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,LeatherSewingKit,InventoryCargo[8],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,Lockpick,InventoryCargo[9],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,Matchbox,InventoryCargo[10],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,Megaphone,InventoryCargo[11],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,Rice,InventoryCargo[12],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,Roadflare,InventoryCargo[13],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,Screwdriver,InventoryCargo[14],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,SlicedPumpkin,InventoryCargo[15],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,SodaCan_Spite,InventoryCargo[16],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,SodaCan_Fronta,InventoryCargo[17],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,WaterBottle,InventoryCargo[18],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,CodeLock,InventoryCargo[19],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,TannedLeather,InventoryCargo[20],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,TacticalBaconCan,InventoryCargo[21],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,SparkPlug,InventoryCargo[22],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,SmallGasCanister,InventoryCargo[23],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,MediumGasCanister,InventoryCargo[24],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,LargeGasCanister,InventoryCargo[25],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,Paper,InventoryCargo[26],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,Pliers,InventoryCargo[27],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,Battery9V,InventoryCargo[28],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,TortillaBag,Items[1],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,Chemlight_Green,Items[0],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,PersonalRadio,Items[1],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,Battery9V,Items[0],
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,CanOpener,InventoryCargo[0],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,Apple,InventoryCargo[1],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,GardenLime,InventoryCargo[2],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,GreenBellPepper,InventoryCargo[3],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,Hacksaw,InventoryCargo[4],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,HandDrillKit,InventoryCargo[5],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,Hatchet,InventoryCargo[6],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,KitchenKnife,InventoryCargo[7],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,LeatherSewingKit,InventoryCargo[8],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,Lockpick,InventoryCargo[9],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,Matchbox,InventoryCargo[10],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,Megaphone,InventoryCargo[11],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,Rice,InventoryCargo[12],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,Roadflare,InventoryCargo[13],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,Screwdriver,InventoryCargo[14],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,SlicedPumpkin,InventoryCargo[15],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,SodaCan_Spite,InventoryCargo[16],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,SodaCan_Fronta,InventoryCargo[17],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,WaterBottle,InventoryCargo[18],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,CodeLock,InventoryCargo[19],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,TannedLeather,InventoryCargo[20],Back
C:\Program Files (x86)\Steam\steamapps\common\DayZServerDITrader\config\ExpansionMod\Loadouts\AK101-MMG.json,TacticalBaconCan,InventoryCargo[21],Back
